App Name,Category,Free,Currency,Minimum Android,Developer Id,Developer Website,Developer Email,Released,Last Updated,Content Rating,Privacy Policy,Ad Supported,In App Purchases,Editors Choice,Scraped Time
Jerzy Urban Soundboard,Entertainment,TRUE,USD,4.2 and up,MSSC,,admin@dev-mssc.pl,"Jun 9, 2019","Jun 14, 2019",Mature 17+,https://www.freeprivacypolicy.com/privacy/view/f338f66dc011e5ef3adce1ddda2c5aaf,TRUE,FALSE,FALSE,2021-06-15 20:20:04
Vigiez,Tools,TRUE,USD,4.4 and up,Segware,http://www.segware.com.br,mob@segware.com.br,"Sep 13, 2018","Jun 03, 2021",Everyone,https://www.segware.com/politica-de-privacidade-mysecurity,FALSE,FALSE,FALSE,2021-06-15 20:20:04
R?≠dio Monte Gerizim,Entertainment,TRUE,USD,4.1 and up,In-plug,http://inplug.com.br/,inplug@inplug.com.br,"May 6, 2020","May 06, 2020",Everyone,http://inplug.com.br/index.php/politica-de-privacidade,FALSE,FALSE,FALSE,2021-06-15 20:20:04
oxidation state of 118 elements,Education,TRUE,USD,4.1 and up,Mustee_apps,,marafasdanwake@gmail.com,"Sep 2, 2020","Sep 02, 2020",Everyone,https://marafasdanwake.blogspot.com/2020/08/privacy-policy-advertising-terms.html,FALSE,FALSE,FALSE,2021-06-15 20:20:05
Philosophy of Science,Education,TRUE,USD,4.4 and up,somo studio,https://somostudioapp.blogspot.com,raselahmedappstore@gmail.com,"Mar 22, 2021","May 07, 2021",Everyone,https://somostudioapp.blogspot.com/2021/03/privacy-policy-for-philosophy-of-science.html?m=1,TRUE,FALSE,FALSE,2021-06-15 20:20:05
Heer Ranjha Kahani,Books & Reference,TRUE,USD,4.0 and up,Rizwan Ali Ghuman Official,,bhattipk098@gmail.com,"Apr 5, 2020","Apr 05, 2020",Everyone,,FALSE,FALSE,FALSE,2021-06-15 20:20:05
Christian Dating,Dating,TRUE,USD,2.3.3 and up,One Love Date,https://christians.datingfantastic.com/,datingfantastic@outlook.com,"Apr 8, 2019","Dec 12, 2019",Mature 17+,https://christians.datingfantastic.com/privacy/,TRUE,FALSE,FALSE,2021-06-15 20:20:05
Krish Audio & Video Downloader,Video Players & Editors,TRUE,USD,5.0 and up,Priyanka Gupta,http://androidseekho.com/,ask@androidseekho.com,"May 8, 2020","May 15, 2020",Everyone,http://androidseekho.com/privacy-policy,TRUE,FALSE,FALSE,2021-06-15 20:20:05
Celebrity Booking App,Entertainment,TRUE,USD,4.0 and up,Webcraftzs Technologies,http://www.webcraftzs.com,webcraftzstech@gmail.com,"May 11, 2018","May 11, 2018",Everyone,,FALSE,FALSE,FALSE,2021-06-15 20:20:05
?ˇ?Ê•??Ê?®•?•? •Å?¯?Ø?¯•????˝,Food & Drink,TRUE,USD,4.1 and up,Aizhan Khassenova,,tislambekk.dev@gmail.com,"Apr 12, 2020","Apr 12, 2020",Everyone,,FALSE,FALSE,FALSE,2021-06-15 20:20:05
Rolling Stones Themes,Personalization,TRUE,USD,4.1 and up,Red Swan,https://redswan.id,redswan2@gmail.com,"May 16, 2018","Sep 11, 2019",Everyone,https://sites.google.com/view/redswan-pp-rollingstones,TRUE,FALSE,FALSE,2021-06-15 20:20:05
GridChats,Communication,TRUE,USD,Varies with device,TheGridNet Ltd.,http://gridchats.com,support@gridchats.com,,"Sep 20, 2018",Everyone,https://socialecosystem.com/en/terms,FALSE,FALSE,FALSE,2021-06-15 20:20:05
Run Chicken,Casual,TRUE,USD,4.4 and up,Y30000,,helpDevY30000@gmail.com,"Mar 5, 2021","Mar 05, 2021",Everyone,https://y30000.tistory.com/2,TRUE,TRUE,FALSE,2021-06-15 20:20:05
CMB Radio Autentica Ubat??,Lifestyle,TRUE,USD,4.0.3 and up,CMB Ondas de Ubat??,http://ondasdeubate.com/,ondasdeubate@gmail.com,"Apr 3, 2019","Jun 12, 2019",Everyone,https://www.youtube.com/watch?v=bnMTROtv3qY&feature=youtu.be,FALSE,FALSE,FALSE,2021-06-15 20:20:05
Balloon Popper,Action,TRUE,USD,4.1 and up,bulltdapps,https://bulltdapps.com,adimov742@gmail.com,"Dec 28, 2018","Mar 31, 2021",Everyone,https://sites.google.com/view/mypolicypri/p%C3%A1gina-principal,TRUE,FALSE,FALSE,2021-06-15 20:20:05
DREAMING FM,Music & Audio,TRUE,USD,4.0 and up,Carlos Sao,https://carlossaoradio.blogspot.com.br/,carlos.landing@gmail.com,"Aug 26, 2017","Oct 10, 2018",Everyone,https://carlossaoradio.blogspot.com.br/,FALSE,FALSE,FALSE,2021-06-15 20:20:05
BOG TSKAPP 2,Finance,TRUE,USD,4.4 and up,Bank of Georgia,http://tskapp.ge,customerservice@bog.ge,"Feb 29, 2016","Oct 08, 2020",Everyone,http://mbank.ge/tskapp.html,FALSE,FALSE,FALSE,2021-06-15 20:20:05
Dadi nani ke ayurvedic nuskhe,Health & Fitness,TRUE,USD,4.4 and up,chimdel,,chimdel00@gmail.com,"Jun 15, 2020","Jun 15, 2020",Everyone,https://99paste.com/raw/LLnYWhjlTe,FALSE,FALSE,FALSE,2021-06-15 20:20:05
Physiotherapie S. Jantzen,Medical,TRUE,USD,4.4 and up,Heise Media Service,http://www.heise-regioconcept.de,apps-hms@heise.de,"Apr 6, 2017","Jun 10, 2019",Everyone,http://physiotherapie-s-jantzen.apptivate.it/#navigation/AYTab3866815/3866815,FALSE,FALSE,FALSE,2021-06-15 20:20:05
Crazy Taxi Simulator 2020 - Offroad Taxi Driving,Lifestyle,TRUE,USD,4.1 and up,Offroad Games 2020,https://s60382662.app-ads-txt.com,offroadgames2020@gmail.com,"Aug 19, 2020","Apr 28, 2021",Everyone,https://offroadgames2020.blogspot.com/2020/05/offroad-games-privacy-policy.html,TRUE,TRUE,FALSE,2021-06-15 20:20:05
Computer Quiz,Educational,TRUE,USD,4.2 and up,BXT,,bxtgames870@gmail.com,"Feb 16, 2019","Sep 09, 2019",Everyone,https://unity3d.com/legal/privacy-policy,TRUE,FALSE,FALSE,2021-06-15 20:20:05
?????Ò?? ?????ü???Å ?™?????? ?????????? ?????????? ?????? ???????????˙ ?????? ?????Ê????,Music & Audio,TRUE,USD,4.1 and up,Smartapp,https://apptextgo.blogspot.com/,smartprogdevelpment@gmail.com,"Dec 9, 2017","Sep 04, 2020",Everyone,https://sites.google.com/view/privacy-policyappnew,TRUE,FALSE,FALSE,2021-06-15 20:20:05
Santo Rosario Cat??lico,Lifestyle,TRUE,USD,4.0.3 and up,Amor de Dios,,amordedios240@gmail.com,"Nov 16, 2017","Aug 01, 2018",Everyone,,TRUE,FALSE,FALSE,2021-06-15 20:20:05
Dermatology Made Easy,Medical,TRUE,USD,4.1 and up,Fadevs,,luvlyfadevs@gmail.com,"Apr 2, 2018","Mar 16, 2019",Everyone,https://fadevs.blogspot.com/2018/10/privacy-policy_69.html,TRUE,FALSE,FALSE,2021-06-15 20:20:05
Pink Cute Couple Cartoon Theme,Personalization,TRUE,USD,4.0.3 and up,Dream world,,itsbesttheme@gmail.com,"May 15, 2019","May 16, 2019",Teen,http://tinyurl.com/yxc4m8ha,TRUE,FALSE,FALSE,2021-06-15 20:20:05
Baby Sleep,Music & Audio,TRUE,USD,4.0.3 and up,Digital.app,,digitaldevelopment3@gmail.com,"Mar 24, 2020","Mar 27, 2020",Everyone,https://sites.google.com/view/privacy-policy-baby-sleep/accueil,TRUE,FALSE,FALSE,2021-06-15 20:20:05
Clay Cooley,Business,TRUE,USD,5.0 and up,Dealership for Life Mobile Apps,http://www.dealershipforlife.com,dflmobileapps@gmail.com,"Aug 5, 2019","Dec 23, 2020",Everyone,https://www.iteamhq.com/app-privacy-policy/,FALSE,FALSE,FALSE,2021-06-15 20:20:06
Leading Trader,Tools,TRUE,USD,5.0 and up,Exolve Technologies Ltd,,tradersleading@gmail.com,"Jul 25, 2020","Sep 06, 2020",Everyone,https://leadingtraders.com.ng/privacy,FALSE,FALSE,FALSE,2021-06-15 20:20:06
Mensa Bonn,Lifestyle,TRUE,USD,4.0 and up,Mensaplan App,https://studicluster.com/,mensaspeiseplan@gmail.com,"Sep 11, 2012","May 19, 2016",Everyone,https://studicluster.com/devs/?page_id=27,TRUE,FALSE,FALSE,2021-06-15 20:20:06
Physio Pro,Health & Fitness,TRUE,USD,4.1 and up,HubIT Art & Technology,https://www.hubit.gr,info@hubit.gr,"Nov 12, 2019","Dec 17, 2019",Everyone,https://rtpulse.hubit.gr/el/app-privacy-policy,TRUE,FALSE,FALSE,2021-06-15 20:20:06
Deskcenter Messaging,Business,TRUE,USD,4.0.3 and up,Deskcenter AG,https://deskcentermobile.de,support@deskcenter.com,"May 16, 2019","Mar 11, 2021",Everyone,https://deskcentermobile.de/privacy.html,FALSE,FALSE,FALSE,2021-06-15 20:20:06
Deluca's Italian Deli,Food & Drink,TRUE,USD,5.0 and up,ChowNow,http://www.chownow.com,eng-android@chownow.com,"Jan 14, 2016","Feb 14, 2020",Everyone,http://www.chownow.com/privacy-policy,FALSE,FALSE,FALSE,2021-06-15 20:20:06
Calculator Lock - Video Lock & Photo Vault - HideX,Tools,TRUE,XXX,4.4 and up,The Beast Dude,http://thebeastdude2021.blogspot.com,alpesh.chaklasiya1@gmail.com,"Jun 6, 2021","Jun 06, 2021",Everyone,https://www.privacypolicies.com/live/f034178c-623b-400b-a024-422038a25247,TRUE,FALSE,FALSE,2021-06-15 20:20:06
Banca Euromobiliare Mobile,Finance,TRUE,USD,4.4 and up,Credito Emiliano S.P.A.,,info@bancaeuro.it,"Aug 7, 2019","Mar 25, 2020",Everyone,http://www.bancaeuro.it/it/privacy.aspx,FALSE,FALSE,FALSE,2021-06-15 20:20:06
iTechGrocery Driver,Business,TRUE,USD,4.4 and up,iTechNotion IT Solutions LLP,,sales@itechnotion.com,"Jun 9, 2020","Jun 09, 2020",Everyone,https://itechnotion.com/privacy,FALSE,FALSE,FALSE,2021-06-15 20:20:06
Fill Ya Grid,Puzzle,TRUE,USD,4.1 and up,The Quiet Isle,http://www.thequietIsle.com,thequietisle@gmail.com,"Feb 18, 2019","Mar 19, 2019",Everyone,http://www.thequietIsle.com,TRUE,FALSE,FALSE,2021-06-15 20:20:06
Chill Music LoFi Guitar - Aesthetic Animation,Music & Audio,TRUE,USD,4.4 and up,Panda Games and Apps,,surydislasupport@gmail.com,"Sep 24, 2020","Sep 24, 2020",Everyone,https://sites.google.com/view/privacy-policy-sury-disla/home,FALSE,FALSE,FALSE,2021-06-15 20:20:06
IN.FORM Tools,Education,TRUE,USD,6.0 and up,SRH Inc Management Limited,https://www.srh-education.com/,lmehdi@srh-inc.com,"Aug 2, 2020","Dec 19, 2020",Everyone,https://www.srh-education.com/,FALSE,FALSE,FALSE,2021-06-15 20:20:06
encompass KYC,Business,TRUE,USD,4.1 and up,encompass corporation,http://www.encompasscorporation.com,appdev@encompasscorporation.com,"Oct 22, 2018","Oct 24, 2018",Everyone,https://www.encompasscorporation.com/privacy-statement/,FALSE,FALSE,FALSE,2021-06-15 20:20:06
Como tener Internet Gratis en mi Celular - Gu??a.,Entertainment,TRUE,USD,4.0.3 and up,Apps del Futuro,,mardenelias1988@gmail.com,"Feb 11, 2020","Feb 12, 2020",Everyone,https://sarcomisho.blogspot.com/,TRUE,FALSE,FALSE,2021-06-15 20:20:06
Guide For Free Likee -Video Creation Status Tips,Books & Reference,TRUE,USD,4.1 and up,Arovan Technologies,,arovantech11@gmail.com,"Nov 19, 2020","Nov 20, 2020",Everyone,,TRUE,FALSE,FALSE,2021-06-15 20:20:06
English To Bangla Translator Offline and Online,Education,TRUE,USD,4.4 and up,Herish Infotech,https://dictionary.herishinfotech.com,info@herishinfotech.com,"Oct 22, 2017","Jun 20, 2019",Everyone,https://dictionary.herishinfotech.com/privacypolicy.html,TRUE,FALSE,FALSE,2021-06-15 20:20:06
"Free French Music, France Radio Fm Online",Music & Audio,TRUE,USD,4.1 and up,MundoAppGratis,,libertadconapp@gmail.com,"Jan 15, 2019","Feb 19, 2019",Teen,http://appsmoment.net/google/musica%20francesa.html,TRUE,FALSE,FALSE,2021-06-15 20:20:06
The Weather Live Forecast Channel : radar maps,Weather,TRUE,USD,4.1 and up,photos app,,bornokhozteem@gmail.com,"Apr 24, 2021","Apr 25, 2021",Mature 17+,https://sites.google.com/view/privacy-policy-for-the-weather/accueil,TRUE,FALSE,FALSE,2021-06-15 20:20:06
???Ê???Ê•??¯•????¯?´•Å?ß???Ê •??Ê•??Ê?®•?•?,Food & Drink,TRUE,USD,4.4 and up,Free mobile apps,https://imadev.club/,warcrasterios@yandex.ru,"Aug 28, 2017","May 29, 2020",Everyone,,TRUE,FALSE,FALSE,2021-06-15 20:20:06
FOOTBALL FANATIC,Sports,TRUE,USD,4.4 and up,cosmic_M,,bigfishnotbad@gmail.com,"Sep 2, 2017","Sep 02, 2017",Everyone,,FALSE,FALSE,FALSE,2021-06-15 20:20:06
Medieval Chess,Strategy,TRUE,USD,4.4 and up,PLAYMUSIC,https://appsfnd.blogspot.com/,funda1986.sen@gmail.com,"Jul 29, 2018","Apr 10, 2021",Everyone 10+,https://medieval-chess.flycricket.io/privacy.html,TRUE,FALSE,FALSE,2021-06-15 20:20:06
Marketing Tools JC,Productivity,TRUE,USD,4.4 and up,Jos?? Carlos Vieira Junior,http://www.e-professoresdemarketing.com.br,marketing.tools.jc@gmail.com,"Aug 17, 2017","Sep 08, 2020",Everyone,http://www.e-professoresdemarketing.com.br/politica-de-privacidade,TRUE,FALSE,FALSE,2021-06-15 20:20:07
Police Photo Suit,Photography,TRUE,XXX,4.4 and up,katamapps,https://katamapps.com/,katamapplications@gmail.com,"Mar 3, 2021","May 15, 2021",Everyone,https://sites.google.com/view/apps-katamapps/privacy-policy,TRUE,FALSE,FALSE,2021-06-15 20:20:07
Haidr,Travel & Local,TRUE,USD,4.4 and up,QUp World Inc.,http://www.QUpworld.com,support@haidr.cab,"Jul 9, 2017","Sep 14, 2019",Everyone,http://www.haidr.cab,FALSE,FALSE,FALSE,2021-06-15 20:20:07
Minnesota Mash,Health & Fitness,TRUE,USD,5.0 and up,Branded Apps by MINDBODY,https://www.mindbodyonline.com/engage,support@mindbodyonline.com,"Apr 7, 2015","May 09, 2021",Everyone,http://www.fitnessmobileapps.com/privacy.html,FALSE,FALSE,FALSE,2021-06-15 20:20:07
?ú?Ø•??Ò?ß?¯ •??¯??•ü???? É?? ?ß??•Å?¨?Ê•????ß?¯ ?? •????˝?¯•?•? ???Ø•è ?????¨?¯ ???´?Ø?¯???´,Shopping,TRUE,USD,5.0 and up,?ú?Ø•??Ò?ß?¯ •??¯??•ü????,http://vigroup.ru,welcome@vigroup.ru,"Dec 28, 2017","May 20, 2021",Everyone,https://www.r-ulybka.ru/upload/PDF/android.pdf,FALSE,FALSE,FALSE,2021-06-15 20:20:07
GLORIOUS,Education,TRUE,USD,4.2 and up,Education Thor Media,,support@classplus.co,"Apr 19, 2020","Jun 11, 2021",Everyone,https://classplusapp.com/app-policy,FALSE,FALSE,FALSE,2021-06-15 20:20:07
Tuhfa-e-Ramzan,Books & Reference,TRUE,USD,3.0 and up,appsdokan,https://appsdokan.theappsgalore.com/,appdokan@gmail.com,"Jun 8, 2016","Jun 08, 2016",Everyone,https://appsdokan.theappsgalore.com/privacy.php,TRUE,FALSE,FALSE,2021-06-15 20:20:07
Magic Land,Business,TRUE,USD,4.1 and up,Mediasolutionslb.com,http://www.mediasolutionslb.com,mediasolutions.application@gmail.com,"May 22, 2017","May 22, 2017",Everyone,http://www.mediasolutionslb.com/contact-us,FALSE,FALSE,FALSE,2021-06-15 20:20:07
Shalban Vihara,Travel & Local,TRUE,USD,4.1 and up,Md. Noyon Ahmed,,aniseka420@gmail.com,"Dec 4, 2019","Dec 04, 2019",Everyone,https://experiencedappbuilder.blogspot.com/2019/12/shalban-vihara.html,FALSE,FALSE,FALSE,2021-06-15 20:20:07
3 Jewels Deluxe,Puzzle,TRUE,USD,4.1 and up,3583 Bytes,http://www.3583Bytes.com,contact@3583Bytes.com,"May 11, 2017","Mar 07, 2019",Everyone,http://www.3583bytes.com/about/privacy-policy/,TRUE,FALSE,FALSE,2021-06-15 20:20:07
Euro Truck Simulator 2020 - Cargo Truck Driver,Simulation,TRUE,USD,4.1 and up,Offroad Games 2020,https://s60382662.app-ads-txt.com,offroadgames2020@gmail.com,"Jun 5, 2020","May 04, 2021",Everyone,https://offroadgames2020.blogspot.com/2020/05/offroad-games-privacy-policy.html,TRUE,TRUE,FALSE,2021-06-15 20:20:07
AXiS Training & Gesundheit,Health & Fitness,TRUE,USD,5.0 and up,EGYM Inc,,digitalsupport@egym.com,"Jul 21, 2020","Jan 29, 2021",Everyone,http://axistraining.netpulse.com/#/privacy-policy,FALSE,FALSE,FALSE,2021-06-15 20:20:07
BSafe Bangalore,Productivity,TRUE,USD,4.0.3 and up,Techway,http://www.techway.org.in,santoshgniit@gmail.com,"Nov 13, 2018","Aug 23, 2019",Everyone,http://techway.org.in/privacypolicy.aspx,FALSE,FALSE,FALSE,2021-06-15 20:20:07
ShopDely GO - Mensajeros,Business,TRUE,USD,4.4 and up,Dezz Apps,https://shopdely.com/,business@shopdely.com,,"Oct 27, 2019",Everyone,,FALSE,FALSE,FALSE,2021-06-15 20:20:07
COST Events,Books & Reference,TRUE,USD,5.0 and up,Council On State Taxation,http://www.cost.org/,cost-eventsential@appfeedback.resultsdirect.com,"Oct 1, 2014","Jun 02, 2020",Everyone,https://www.resultsdirect.com/privacy,TRUE,FALSE,FALSE,2021-06-15 20:20:07
Royal Horse,Tools,TRUE,USD,4.4 and up,ADM Animal Nutrition,https://www.royal-horse.com/?utm_source=app_store&utm_medium=organic&utm_campaign=App_Store_2021,apps.support@wisium.com,"May 10, 2017","May 05, 2021",Everyone,http://www.royal-horse.com/fr/mentions-legales/,FALSE,FALSE,FALSE,2021-06-15 20:20:07
Stop&Go,Education,TRUE,USD,4.4 and up,MODAVI ONLUS,https://modavi.it,info@modavi.it,"Oct 11, 2019","Oct 18, 2019",Everyone,http://www.gustocapitale.it/application/privacypolicy?id=5d5d168e88c19,FALSE,FALSE,FALSE,2021-06-15 20:20:07
ä??ÜúÆë??Ñß?11Ç?úá?¯Ç??ã¨?ä?Òë¨õÜ¯çá??ã¨?,Education,FALSE,USD,4.4 and up,Soyong Corp.,http://www.mebook.com.tw,welcome@mail.soyong.com.tw,"Mar 15, 2017","Mar 15, 2017",Everyone,http://mobile.mebook-buy.com/android/privacy.html,FALSE,FALSE,FALSE,2021-06-15 20:20:07
??ù? WAMO 100.1 Pittsburgh Radio Pennsylvania US,Music & Audio,TRUE,USD,4.1 and up,J&M Studio,,jymstudio2019@gmail.com,"Mar 24, 2020","Mar 24, 2020",Teen,https://sites.google.com/view/radio-free-online/p%C3%A1gina-principal,TRUE,FALSE,FALSE,2021-06-15 20:20:08
CH LINK,Entertainment,TRUE,USD,4.1 and up,JJapps,https://apper.apperalinstante.com/chlinkapp,jjapps.2020@gmail.com,"Sep 20, 2020","Oct 11, 2020",Everyone,https://apper.apperalinstante.com/chlinkapp/politicas,TRUE,FALSE,FALSE,2021-06-15 20:20:08
Bromley Tennis Centre,Health & Fitness,TRUE,USD,5.0 and up,Branded Apps by MINDBODY,https://www.mindbodyonline.com/branded-apps,support@mindbodyonline.com,"Mar 3, 2017","Jul 11, 2020",Everyone,https://www.mindbodyonline.com/privacy-policy,FALSE,FALSE,FALSE,2021-06-15 20:20:08
SalleJoven,Entertainment,TRUE,USD,4.4 and up,Estudio Alfa,http://www.sallejoven.es,contacto@estudioalfa.com,"Jul 12, 2019","Jan 21, 2020",Everyone,http://www.lasalle.es/index.php?option=com_content&view=article&id=1293,FALSE,FALSE,FALSE,2021-06-15 20:20:08
Fashid Retails,Shopping,TRUE,USD,4.1 and up,Fashid Wholesale,http://www.siliconleaf.com,admin@siliconleaf.com,"Feb 13, 2019","Feb 12, 2021",Everyone,http://www.siliconleaf.com,FALSE,FALSE,FALSE,2021-06-15 20:20:08
Games For Cats - Cat Alone Toy,Casual,TRUE,USD,4.1 and up,Roundwaves,http://www.relaxmycat.com,relaxmycat@gmail.com,"Aug 31, 2020","Nov 24, 2020",Everyone,https://relaxmycat.com/privacy-policy/,TRUE,FALSE,FALSE,2021-06-15 20:20:08
Web Browser & Fast Explorer,Social,TRUE,USD,4.1 and up,iJoysoft,https://ijoysoftdev.s3.amazonaws.com/index.html,smartchen2015@gmail.com,"May 19, 2016","Apr 09, 2021",Everyone,https://appprivacy.oss-us-east-1.aliyuncs.com/AppPrivacy.txt,TRUE,FALSE,FALSE,2021-06-15 20:20:08
Arte Gourmet,Food & Drink,TRUE,USD,4.1 and up,sistema vitto,,atendimento@sistemavitto.com.br,"Nov 6, 2019","Jan 24, 2020",Everyone,http://sistemavitto.com.br/privacidade_sistema.html,FALSE,FALSE,FALSE,2021-06-15 20:20:08
Royal Solitaire Free: Solitaire Games,Card,TRUE,USD,4.4 and up,CYBERNAUTICA,http://www.cybernautica.cz,games@cybernautica.cz,"Sep 16, 2017","Feb 15, 2021",Everyone,http://cybernautica.cz/solitaire/privacyPolicy.txt,TRUE,FALSE,FALSE,2021-06-15 20:20:08
Spider Master,Casual,TRUE,USD,4.4 and up,4S Games,https://4s-games.com,business@4s-games.com,"Apr 11, 2021","May 24, 2021",Everyone,https://www.4s-games.com/privacy/privacypolicy.htm,TRUE,FALSE,FALSE,2021-06-15 20:20:08
Bhutan National Anthem - Druk tsendhen,Entertainment,TRUE,USD,4.0 and up,International Anthem,,cemekkumek@yahoo.com,"Sep 2, 2017","Sep 03, 2017",Everyone,http://lagukuradioku.blogspot.co.id/2017/09/bhutan-national-anthem-druk-tsendhen.html,TRUE,FALSE,FALSE,2021-06-15 20:20:08
One Ghana Market,Shopping,TRUE,USD,4.0.3 and up,I.T SOLVERS,https://oneghanamarket.com,info@oneghanamrket.com,"Sep 16, 2019","Sep 16, 2019",Everyone,,FALSE,FALSE,FALSE,2021-06-15 20:20:08
á??ë??Ü?õ  Chinese Literature,Books & Reference,TRUE,USD,4.0.3 and up,Gab Gab House,http://ibigbuddha.com/,gabgabhouse@gmail.com,"Dec 28, 2016","Jan 06, 2017",Everyone,http://gabgabhouse.com/,TRUE,FALSE,FALSE,2021-06-15 20:20:08
Gofilex,Business,TRUE,USD,4.4 and up,Gofilex,http://www.gofilex.nl,portal@gofilex.nl,"Apr 28, 2016","Aug 27, 2018",Everyone,http://www.gofilex.com/privacy,FALSE,FALSE,FALSE,2021-06-15 20:20:08
Acadia Parish SD,Education,TRUE,XXX,5.1 and up,IES Mobile Account,,support@iescentral.com,"Jan 21, 2021","Jan 22, 2021",Everyone,https://cyberschool.com/privacy-policy-2,FALSE,FALSE,FALSE,2021-06-15 20:20:08
Sherri Hill,Lifestyle,TRUE,USD,4.4 and up,"Sherri Hill, Inc.",https://www.sherrihill.com,suppoert@sherrihill.com,"Jun 27, 2017","Aug 10, 2017",Everyone,https://www.sherrihill.com/privacy/,FALSE,FALSE,FALSE,2021-06-15 20:20:08
Blubetty,Shopping,TRUE,USD,5.0 and up,Vesti,https://www.vesti.mobi/,vesti@vesti.mobi,"Jun 5, 2020","Mar 23, 2021",Everyone,https://vesti.mobi/politica-privacidade.html,FALSE,FALSE,FALSE,2021-06-15 20:20:08
"Exam Result App Sri Lanka (A/L, O/l & Grade 5)",Education,TRUE,USD,4.0.3 and up,SL App Hub,http://slapphub99.xyz/,slapphub99@gmail.com,"Oct 28, 2020","Oct 29, 2020",Everyone,https://firebasestorage.googleapis.com/v0/b/gazette-sri-lanka-a5f67.appspot.com/o/privacy_policy.html?alt=media&token=7f98e57b-1d02-4065-bd99-f975552328f1,TRUE,FALSE,FALSE,2021-06-15 20:20:08
Aewen Radio - Kdrama Online Radio,Music & Audio,TRUE,USD,4.0 and up,LogApps America,https://logappsamerica.blogspot.com,alexlopez899@gmail.com,"Jun 2, 2018","Jun 03, 2018",Everyone,http://logappsamerica.blogspot.mx/2018/01/politica-de-privacidad-el-presente.html,TRUE,FALSE,FALSE,2021-06-15 20:20:08
smilee,Education,TRUE,USD,4.4 and up,Sanjaykumar_SK,,Ssanjaysanjay491@gmail.com,"Nov 24, 2020","Nov 24, 2020",Teen,,FALSE,FALSE,FALSE,2021-06-15 20:20:08
Gothams Deli,Food & Drink,TRUE,USD,4.4 and up,Scott Gandolph,https://gothamsdeli.com,Skykingehs@gmail.com,"Aug 28, 2020","May 08, 2021",Everyone,https://www.zoho.com/privacy.html,FALSE,FALSE,FALSE,2021-06-15 20:20:08
TINE - TI e Neg??cio,Productivity,TRUE,USD,4.4 and up,Sigowl,http://www.vn3.com.br,contato@vn3.com.br,"May 7, 2019","Mar 28, 2020",Everyone,https://vn3anjo.com.br/termo.html,FALSE,FALSE,FALSE,2021-06-15 20:20:09
SJ Delivery,Food & Drink,TRUE,USD,5.1 and up,SJ Delivery,https://sjdelivery.ph/,admin@sjdelivery.ph,"May 29, 2020","Mar 13, 2021",Everyone,https://www.sjdelivery.ph/privacy-policy,FALSE,FALSE,FALSE,2021-06-15 20:20:09
ASCE Texas Section,Business,TRUE,USD,5.0 and up,"KitApps, Inc.",,developers@kitapps.com,"Feb 10, 2021","Feb 25, 2021",Teen,https://attendify.com/privacy_policy/,FALSE,FALSE,FALSE,2021-06-15 20:20:09
Balanced Health Ltd,Health & Fitness,TRUE,USD,7.0 and up,BH App Development Ltd,,infobalancedhealth@gmail.com,"Jan 22, 2020","Apr 16, 2021",Everyone,https://www.ptdistinction.com/app_privacy_policy.php?uid=325286,FALSE,FALSE,FALSE,2021-06-15 20:20:09
Hallways,Arcade,TRUE,USD,4.2 and up,"NEWB GAMES, LLC",http://newbgames.com,support@newbgames.com,"May 6, 2016","May 09, 2016",Everyone,,TRUE,FALSE,FALSE,2021-06-15 20:20:09
Bolemvn (Prends ta monnaie),Music & Audio,TRUE,USD,4.1 and up,Dominque Ponce,,wahyub421@gmail.com,"May 12, 2020","May 12, 2020",Everyone,,TRUE,FALSE,FALSE,2021-06-15 20:20:09
Cek Pajak Kendaraan Kalimantan Tengah,Books & Reference,TRUE,USD,4.1 and up,VJY Apps,https://vjystudio.blogspot.com,andriguk12@gmail.com,"Jan 14, 2020","Feb 03, 2021",Everyone,https://vjystudio.blogspot.com/2020/01/privacy-policy.html,TRUE,FALSE,FALSE,2021-06-15 20:20:09
Pong,Action,TRUE,USD,2.1 and up,venkyramaraju,,venky2063@gmail.com,"Dec 26, 2018","Dec 27, 2018",Everyone,,TRUE,FALSE,FALSE,2021-06-15 20:20:09
Customer Relationship,Tools,TRUE,USD,5.0 and up,Foolpeach,,support@foolpeach.com,"Aug 25, 2020","Aug 25, 2020",Everyone,https://server-cr-hk.foolpeach.com/doc/cr_privacy_policy.html,FALSE,FALSE,FALSE,2021-06-15 20:20:09
Face Afrique,News & Magazines,TRUE,USD,4.4 and up,Premitica Inc.,http://www.faceafrique.com/,contact.faceafrique@gmail.com,"Jan 19, 2016","Jul 15, 2020",Everyone,http://faceafrique.com/60239-2/,TRUE,FALSE,FALSE,2021-06-15 20:20:09
Indian sexy Girls mobile Numbers for Whatsapp chat,Dating,TRUE,USD,4.4 and up,Zeeshan Developer,,Zeeshankhankhosa566@gmail.com,"Mar 18, 2021","Jun 10, 2021",Mature 17+,http://www.e-droid.net/privacy.php?ida=1430010&idl=en,TRUE,FALSE,FALSE,2021-06-15 20:20:09
Press Bible,Education,TRUE,USD,4.1 and up,"International Scripture Ministries, Inc.",https://pressbible.com,pressbible@ism.bible,"Aug 13, 2015","Oct 20, 2020",Everyone,https://ism.bible/privacy-policy/,FALSE,FALSE,FALSE,2021-06-15 20:20:09
